# Continuum (MNQ 24H Multi-Leg Book) - best return-on-drawdown window 01 Jan 2026 to 01 Sep 2026 - closed trades at Multiplier 5 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd,side,signal,qty,return_pct
05 Feb 26,24924.0,25020.0,952.5,L,Syd add,5.0,0.3822
05 Feb 26,25021.5,24939.5,812.5,S,Fade S,5.0,0.3247
05 Feb 26,25048.0,24939.5,1077.5,S,Confirm add,5.0,0.4302
05 Feb 26,24976.75,24939.5,365.0,S,Confirm add run,5.0,0.1461
06 Feb 26,25048.0,25027.5,197.5,S,Confirm add,5.0,0.0788
06 Feb 26,25021.5,25097.0,-762.5,S,Fade S,5.0,-0.3047
06 Feb 26,24976.75,25097.0,-1210.0,S,Confirm add run,5.0,-0.4845
06 Feb 26,25056.5,25091.5,685.0,L,LvlL,10.0,0.1367
06 Feb 26,25237.5,25248.0,97.5,L,FvgL,5.0,0.0386
06 Feb 26,25237.5,25257.0,187.5,L,FvgL,5.0,0.0743
06 Feb 26,25262.0,25308.75,920.0,L,LvlL,10.0,0.1821
06 Feb 26,25311.0,25332.75,210.0,L,FvgL,5.0,0.083
06 Feb 26,25311.0,25316.25,45.0,L,FvgL,5.0,0.0178
06 Feb 26,25311.0,25240.25,-715.0,L,FvgL,5.0,-0.2825
06 Feb 26,25311.0,25240.25,-715.0,L,FvgL,5.0,-0.2825
06 Feb 26,25393.25,25541.25,-1487.5,S,RFs,5.0,-0.5858
06 Feb 26,25387.0,25541.25,-1550.0,S,RfAS,5.0,-0.6105
06 Feb 26,25594.25,25607.25,367.5,L,F13L,15.0,0.0479
06 Feb 26,25594.25,25618.5,705.0,L,F13L,15.0,0.0918
08 Feb 26,25764.0,25715.5,955.0,S,SydS,10.0,0.1853
08 Feb 26,25716.25,25749.25,645.0,L,LvlL,10.0,0.1254
09 Feb 26,25702.5,25651.25,1010.0,S,LvlS,10.0,0.1965
09 Feb 26,25587.5,25919.75,3315.0,L,RFl,5.0,1.2956
09 Feb 26,25611.0,25919.75,3080.0,L,RfAL,5.0,1.2026
09 Feb 26,25877.75,25901.0,225.0,L,FvgL,5.0,0.0869
09 Feb 26,25877.75,25883.0,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25824.75,25838.75,265.0,L,Fade L,10.0,0.0513
10 Feb 26,25797.25,25838.75,815.0,L,Confirm add,10.0,0.158
10 Feb 26,25859.75,25838.75,-435.0,L,Confirm add run,10.0,-0.0841
10 Feb 26,25837.5,25897.25,-1210.0,S,LvlS,10.0,-0.2342
10 Feb 26,25894.75,25925.0,590.0,L,LvlL,10.0,0.1139
10 Feb 26,25917.0,25812.0,1042.5,S,RTs,5.0,0.4022
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
11 Feb 26,25828.25,25790.75,735.0,S,Fade S,10.0,0.1423
11 Feb 26,25791.5,25790.75,0.0,S,Confirm add run,10.0,0.0
11 Feb 26,25937.75,25579.25,3577.5,S,RFs,5.0,1.3793
11 Feb 26,25932.25,25579.25,3522.5,S,RfAS,5.0,1.3583
11 Feb 26,25784.25,25816.75,635.0,L,SydL,10.0,0.1231
11 Feb 26,25792.5,25816.75,235.0,L,Syd add,5.0,0.0911
12 Feb 26,25815.5,25847.0,-645.0,S,Fade S,10.0,-0.1249
12 Feb 26,25779.5,25847.0,-1365.0,S,Confirm add run,10.0,-0.2647
12 Feb 26,25743.25,25611.5,-1325.0,L,RTl,5.0,-0.5147
12 Feb 26,25753.25,25611.5,-1425.0,L,RTaL,5.0,-0.5533
12 Feb 26,25401.0,25367.5,982.5,S,F13S,15.0,0.1289
12 Feb 26,25401.0,25399.75,5.0,S,F13S,5.0,0.002
12 Feb 26,25401.0,25409.0,-175.0,S,F13S,10.0,-0.0344
12 Feb 26,25324.0,25313.5,97.5,S,FvgS,5.0,0.0385
12 Feb 26,25324.0,25357.75,-345.0,S,FvgS,5.0,-0.1362
12 Feb 26,25318.25,25284.0,335.0,S,FvgS,5.0,0.1323
12 Feb 26,25318.25,25313.0,45.0,S,FvgS,5.0,0.0178
13 Feb 26,25204.5,25269.75,-660.0,S,FvgS,5.0,-0.2619
13 Feb 26,25204.5,25269.75,-660.0,S,FvgS,5.0,-0.2619
13 Feb 26,25219.0,25183.75,345.0,S,FvgS,5.0,0.1368
13 Feb 26,25219.0,25213.75,45.0,S,FvgS,5.0,0.0178
13 Feb 26,25219.0,25183.75,345.0,S,FvgS,5.0,0.1368
13 Feb 26,25219.0,25213.75,45.0,S,FvgS,5.0,0.0178
13 Feb 26,25148.5,25448.5,2992.5,L,RFl,5.0,1.1899
13 Feb 26,25478.25,25453.25,727.5,S,F13S,15.0,0.0952
13 Feb 26,25478.25,25431.5,1380.0,S,F13S,15.0,0.1805
13 Feb 26,25271.25,25267.0,-50.0,L,PMF long lim,5.0,-0.0198
16 Feb 26,25307.5,25410.5,-1037.5,S,FvgS,5.0,-0.41
16 Feb 26,25307.5,25410.5,-1037.5,S,FvgS,5.0,-0.41
16 Feb 26,25373.0,25342.75,590.0,S,LvlS,10.0,0.1163
16 Feb 26,25345.0,25212.0,-1337.5,L,RFl,5.0,-0.5277
16 Feb 26,25267.0,25250.25,160.0,S,FvgS,5.0,0.0633
16 Feb 26,25267.0,25321.25,-550.0,S,FvgS,5.0,-0.2177
16 Feb 26,25279.25,25203.75,-762.5,L,Fade L,5.0,-0.3016
16 Feb 26,25279.25,25203.75,-762.5,L,Fade L,5.0,-0.3016
17 Feb 26,25101.75,25161.5,-1210.0,S,LvlS,10.0,-0.241
17 Feb 26,25172.25,25150.0,215.0,S,FvgS,5.0,0.0854
17 Feb 26,25172.25,25088.75,827.5,S,FvgS,5.0,0.3287
17 Feb 26,25120.25,25119.75,-5.0,S,LvlS,10.0,-0.001
17 Feb 26,25035.0,25082.25,465.0,L,RTl,5.0,0.1857
17 Feb 26,25066.25,25082.25,152.5,L,RTaL,5.0,0.0608
17 Feb 26,25247.75,25323.25,-762.5,S,Fade S,5.0,-0.302
17 Feb 26,25247.75,25323.25,-762.5,S,Fade S,5.0,-0.302
18 Feb 26,25329.75,25340.0,95.0,L,FvgL,5.0,0.0375
18 Feb 26,25329.75,25367.75,372.5,L,FvgL,5.0,0.1471
18 Feb 26,25416.0,25451.0,685.0,L,LvlL,10.0,0.1348
18 Feb 26,25386.75,25401.75,142.5,L,FvgL,5.0,0.0561
18 Feb 26,25386.75,25392.0,45.0,L,FvgL,5.0,0.0177
18 Feb 26,25303.75,25620.25,3157.5,L,RFl,5.0,1.2478
18 Feb 26,25330.0,25620.25,2895.0,L,RfAL,5.0,1.1429
18 Feb 26,25582.5,25483.75,-2985.0,L,F13L,15.0,-0.3889
18 Feb 26,25582.5,25483.75,-2985.0,L,F13L,15.0,-0.3889
