# Slipstream (MNQ 10m FVG Continuation) - best return-on-drawdown window 01 Jan 2026 to 28 Aug 2026 - closed trades at Multiplier 5 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd,side,signal,qty,return_pct
29 Jan 26,26396.5,26348.25,950.0,S,FVGC short,10.0,0.1799
29 Jan 26,26396.5,26391.25,90.0,S,FVGC short,10.0,0.017
29 Jan 26,26473.5,26461.0,235.0,S,FVGC short,10.0,0.0444
29 Jan 26,26473.5,26426.75,920.0,S,FVGC short,10.0,0.1738
29 Jan 26,26462.5,26445.25,330.0,S,FVGC short,10.0,0.0624
29 Jan 26,26462.5,26397.25,1290.0,S,FVGC short,10.0,0.2437
30 Jan 26,26244.5,26231.25,250.0,S,FVGC short,10.0,0.0476
30 Jan 26,26244.5,26287.5,-875.0,S,FVGC short,10.0,-0.1667
30 Jan 26,26360.75,26378.0,330.0,L,FVGC long,10.0,0.0626
30 Jan 26,26360.75,26304.75,-1135.0,L,FVGC long,10.0,-0.2153
30 Jan 26,26284.0,26251.5,635.0,S,FVGC short,10.0,0.1208
30 Jan 26,26284.0,26278.75,90.0,S,FVGC short,10.0,0.0171
01 Feb 26,26091.25,25988.0,2050.0,S,FVGC short,10.0,0.3929
02 Feb 26,26091.25,25699.75,7815.0,S,FVGC short,10.0,1.4976
02 Feb 26,25994.75,26005.0,190.0,L,FVGC long,10.0,0.0365
02 Feb 26,25994.75,26032.75,745.0,L,FVGC long,10.0,0.1433
02 Feb 26,26314.25,26333.0,360.0,L,FVGC long,10.0,0.0684
02 Feb 26,26314.25,26384.75,1395.0,L,FVGC long,10.0,0.2651
02 Feb 26,26366.0,26385.75,380.0,L,FVGC long,10.0,0.0721
02 Feb 26,26366.0,26441.0,1485.0,L,FVGC long,10.0,0.2816
04 Feb 26,25964.0,25924.5,775.0,S,FVGC short,10.0,0.1492
04 Feb 26,25964.0,25814.25,2980.0,S,FVGC short,10.0,0.5739
04 Feb 26,25778.0,25772.75,90.0,S,FVGC short,10.0,0.0175
04 Feb 26,25778.0,25772.75,90.0,S,FVGC short,10.0,0.0175
04 Feb 26,25778.0,25731.75,910.0,S,FVGC short,10.0,0.1765
04 Feb 26,25778.0,25603.25,3480.0,S,FVGC short,10.0,0.675
04 Feb 26,25626.75,25615.5,210.0,S,FVGC short,10.0,0.041
04 Feb 26,25626.75,25584.25,835.0,S,FVGC short,10.0,0.1629
04 Feb 26,25626.75,25615.5,210.0,S,FVGC short,10.0,0.041
04 Feb 26,25626.75,25663.25,-745.0,S,FVGC short,10.0,-0.1454
05 Feb 26,25560.5,25537.0,455.0,S,FVGC short,10.0,0.089
05 Feb 26,25560.5,25555.25,90.0,S,FVGC short,10.0,0.0176
05 Feb 26,25330.75,25325.5,90.0,S,FVGC short,10.0,0.0178
05 Feb 26,25330.75,25325.5,90.0,S,FVGC short,10.0,0.0178
05 Feb 26,25014.0,24964.75,970.0,S,FVGC short,10.0,0.1939
06 Feb 26,25014.0,25008.75,90.0,S,FVGC short,10.0,0.018
06 Feb 26,25311.0,25332.75,420.0,L,FVGC long,10.0,0.083
06 Feb 26,25311.0,25316.25,90.0,L,FVGC long,10.0,0.0178
06 Feb 26,25311.0,25240.25,-1430.0,L,FVGC long,10.0,-0.2825
06 Feb 26,25311.0,25240.25,-1430.0,L,FVGC long,10.0,-0.2825
10 Feb 26,25868.5,25899.5,605.0,L,FVGC long,10.0,0.1169
10 Feb 26,25868.5,25873.75,90.0,L,FVGC long,10.0,0.0174
10 Feb 26,25864.25,25869.5,90.0,L,FVGC long,10.0,0.0174
10 Feb 26,25864.25,25869.5,90.0,L,FVGC long,10.0,0.0174
10 Feb 26,25864.25,25869.5,90.0,L,FVGC long,10.0,0.0174
10 Feb 26,25864.25,25869.5,90.0,L,FVGC long,10.0,0.0174
10 Feb 26,25864.25,25869.5,90.0,L,FVGC long,10.0,0.0174
10 Feb 26,25864.25,25869.5,90.0,L,FVGC long,10.0,0.0174
11 Feb 26,25836.0,25799.5,-745.0,L,FVGC long,10.0,-0.1442
11 Feb 26,25836.0,25799.5,-745.0,L,FVGC long,10.0,-0.1442
11 Feb 26,25695.0,25689.75,90.0,S,FVGC short,10.0,0.0175
11 Feb 26,25695.0,25689.75,90.0,S,FVGC short,10.0,0.0175
11 Feb 26,25695.0,25694.25,0.0,S,FVGC short,10.0,0.0
11 Feb 26,25695.0,25694.25,0.0,S,FVGC short,10.0,0.0
12 Feb 26,25324.0,25313.5,195.0,S,FVGC short,10.0,0.0385
12 Feb 26,25324.0,25357.75,-690.0,S,FVGC short,10.0,-0.1362
12 Feb 26,25318.25,25284.0,670.0,S,FVGC short,10.0,0.1323
12 Feb 26,25318.25,25313.0,90.0,S,FVGC short,10.0,0.0178
13 Feb 26,25204.5,25269.75,-1320.0,S,FVGC short,10.0,-0.2619
13 Feb 26,25204.5,25269.75,-1320.0,S,FVGC short,10.0,-0.2619
13 Feb 26,25219.0,25183.75,690.0,S,FVGC short,10.0,0.1368
13 Feb 26,25219.0,25213.75,90.0,S,FVGC short,10.0,0.0178
13 Feb 26,25219.0,25183.75,690.0,S,FVGC short,10.0,0.1368
13 Feb 26,25219.0,25213.75,90.0,S,FVGC short,10.0,0.0178
16 Feb 26,25307.5,25410.5,-2075.0,S,FVGC short,10.0,-0.41
16 Feb 26,25307.5,25410.5,-2075.0,S,FVGC short,10.0,-0.41
16 Feb 26,25267.0,25250.25,320.0,S,FVGC short,10.0,0.0633
16 Feb 26,25267.0,25321.25,-1100.0,S,FVGC short,10.0,-0.2177
17 Feb 26,25172.25,25150.0,430.0,S,FVGC short,10.0,0.0854
17 Feb 26,25172.25,25088.75,1655.0,S,FVGC short,10.0,0.3287
17 Feb 26,25137.75,25132.5,90.0,S,FVGC short,10.0,0.0179
17 Feb 26,25137.75,25132.5,90.0,S,FVGC short,10.0,0.0179
17 Feb 26,25103.5,25124.75,-440.0,S,FVGC short,10.0,-0.0876
17 Feb 26,25103.5,25124.75,-440.0,S,FVGC short,10.0,-0.0876
17 Feb 26,25171.25,25176.5,90.0,L,FVGC long,10.0,0.0179
17 Feb 26,25171.25,25176.5,90.0,L,FVGC long,10.0,0.0179
17 Feb 26,25171.25,25310.0,2760.0,L,FVGC long,10.0,0.5482
17 Feb 26,25171.25,25275.75,2075.0,L,FVGC long,10.0,0.4122
17 Feb 26,25244.5,25257.25,240.0,L,FVGC long,10.0,0.0475
17 Feb 26,25244.5,25292.25,940.0,L,FVGC long,10.0,0.1862
18 Feb 26,25329.75,25340.0,190.0,L,FVGC long,10.0,0.0375
18 Feb 26,25329.75,25367.75,745.0,L,FVGC long,10.0,0.1471
18 Feb 26,25386.75,25401.75,285.0,L,FVGC long,10.0,0.0561
18 Feb 26,25386.75,25392.0,90.0,L,FVGC long,10.0,0.0177
18 Feb 26,25464.0,25499.75,700.0,L,FVGC long,10.0,0.1374
18 Feb 26,25464.0,25469.25,90.0,L,FVGC long,10.0,0.0177
19 Feb 26,25336.75,25322.0,280.0,S,FVGC short,10.0,0.0553
19 Feb 26,25336.75,25281.25,1095.0,S,FVGC short,10.0,0.2161
19 Feb 26,25336.75,25322.0,280.0,S,FVGC short,10.0,0.0553
19 Feb 26,25336.75,25331.5,90.0,S,FVGC short,10.0,0.0178
20 Feb 26,25363.5,25344.5,365.0,S,FVGC short,10.0,0.072
20 Feb 26,25363.5,25291.75,1420.0,S,FVGC short,10.0,0.2799
22 Feb 26,25517.25,25429.0,-1780.0,L,FVGC long,10.0,-0.3488
22 Feb 26,25517.25,25429.0,-1780.0,L,FVGC long,10.0,-0.3488
23 Feb 26,25460.75,25505.5,880.0,L,FVGC long,10.0,0.1728
23 Feb 26,25460.75,25466.0,90.0,L,FVGC long,10.0,0.0177
24 Feb 26,25343.75,25356.5,240.0,L,FVGC long,10.0,0.0473
24 Feb 26,25343.75,25302.5,-840.0,L,FVGC long,10.0,-0.1657
24 Feb 26,25327.5,25306.25,410.0,S,FVGC short,10.0,0.0809
24 Feb 26,25327.5,25396.5,-1395.0,S,FVGC short,10.0,-0.2754
24 Feb 26,25347.75,25362.5,280.0,L,FVGC long,10.0,0.0552
24 Feb 26,25347.75,25353.0,90.0,L,FVGC long,10.0,0.0178
25 Feb 26,25787.25,25845.25,1145.0,L,FVGC long,10.0,0.222
25 Feb 26,25787.25,25966.75,3575.0,L,FVGC long,10.0,0.6932
27 Feb 26,25528.25,25498.75,575.0,S,FVGC short,10.0,0.1126
27 Feb 26,25528.25,25523.0,90.0,S,FVGC short,10.0,0.0176
27 Feb 26,25527.5,25508.5,365.0,S,FVGC short,10.0,0.0715
27 Feb 26,25527.5,25455.75,1420.0,S,FVGC short,10.0,0.2781
27 Feb 26,25484.25,25462.75,415.0,S,FVGC short,10.0,0.0814
27 Feb 26,25484.25,25402.75,1615.0,S,FVGC short,10.0,0.3169
02 Mar 26,25375.0,25205.0,3385.0,S,FVGC short,10.0,0.667
02 Mar 26,25375.0,25369.75,90.0,S,FVGC short,10.0,0.0177
02 Mar 26,25371.5,25360.25,210.0,S,FVGC short,10.0,0.0414
02 Mar 26,25371.5,25329.0,835.0,S,FVGC short,10.0,0.1646
03 Mar 26,25090.25,25057.0,650.0,S,FVGC short,10.0,0.1295
03 Mar 26,25090.25,24964.5,2500.0,S,FVGC short,10.0,0.4982
03 Mar 26,25090.25,25089.25,5.0,S,FVGC short,10.0,0.001
03 Mar 26,25090.25,25089.25,5.0,S,FVGC short,10.0,0.001
03 Mar 26,25232.0,25269.5,735.0,L,FVGC long,10.0,0.1456
03 Mar 26,25232.0,25237.25,90.0,L,FVGC long,10.0,0.0178
04 Mar 26,25298.0,25344.0,905.0,L,FVGC long,10.0,0.1789
04 Mar 26,25298.0,25471.5,3455.0,L,FVGC long,10.0,0.6829
04 Mar 26,25705.25,25719.0,260.0,L,FVGC long,10.0,0.0506
04 Mar 26,25705.25,25660.25,-915.0,L,FVGC long,10.0,-0.178
05 Mar 26,25528.5,25509.0,375.0,S,FVGC short,10.0,0.0734
05 Mar 26,25528.5,25591.75,-1280.0,S,FVGC short,10.0,-0.2507
05 Mar 26,25599.75,25605.0,90.0,L,FVGC long,10.0,0.0176
05 Mar 26,25599.75,25605.0,90.0,L,FVGC long,10.0,0.0176
05 Mar 26,25599.75,25605.0,90.0,L,FVGC long,10.0,0.0176
05 Mar 26,25599.75,25605.0,90.0,L,FVGC long,10.0,0.0176
05 Mar 26,25599.75,25605.0,90.0,L,FVGC long,10.0,0.0176
05 Mar 26,25599.75,25605.0,90.0,L,FVGC long,10.0,0.0176
05 Mar 26,25599.75,25595.0,-110.0,L,FVGC long,10.0,-0.0215
05 Mar 26,25599.75,25595.0,-110.0,L,FVGC long,10.0,-0.0215
05 Mar 26,25525.75,25563.5,740.0,L,FVGC long,10.0,0.145
05 Mar 26,25525.75,25531.0,90.0,L,FVGC long,10.0,0.0176
05 Mar 26,25580.75,25587.75,-155.0,S,FVGC short,10.0,-0.0303
05 Mar 26,25580.75,25587.75,-155.0,S,FVGC short,10.0,-0.0303
05 Mar 26,25580.75,25514.0,1320.0,S,FVGC short,10.0,0.258
05 Mar 26,25580.75,25328.0,5040.0,S,FVGC short,10.0,0.9851
06 Mar 26,25228.25,25233.5,-120.0,S,FVGC short,10.0,-0.0238
06 Mar 26,25228.25,25233.5,-120.0,S,FVGC short,10.0,-0.0238
09 Mar 26,24864.25,24869.5,90.0,L,FVGC long,10.0,0.0181
09 Mar 26,24864.25,24869.5,90.0,L,FVGC long,10.0,0.0181
09 Mar 26,24864.25,24917.5,1050.0,L,FVGC long,10.0,0.2111
09 Mar 26,24864.25,24869.5,90.0,L,FVGC long,10.0,0.0181
09 Mar 26,25353.5,25462.5,2165.0,L,FVGC long,10.0,0.427
10 Mar 26,25353.5,25519.25,3300.0,L,FVGC long,10.0,0.6508
11 Mar 26,25610.25,25571.0,-800.0,L,FVGC long,10.0,-0.1562
11 Mar 26,25610.25,25571.0,-800.0,L,FVGC long,10.0,-0.1562
11 Mar 26,25506.25,25503.0,50.0,S,FVGC short,10.0,0.0098
11 Mar 26,25506.25,25503.0,50.0,S,FVGC short,10.0,0.0098
11 Mar 26,25521.5,25526.75,90.0,L,FVGC long,10.0,0.0176
11 Mar 26,25521.5,25526.75,90.0,L,FVGC long,10.0,0.0176
11 Mar 26,25521.5,25453.5,-2750.0,L,FVGC long,20.0,-0.2694
12 Mar 26,25358.25,25393.5,690.0,L,FVGC long,10.0,0.1361
12 Mar 26,25358.25,25363.5,90.0,L,FVGC long,10.0,0.0177
12 Mar 26,25100.5,25080.0,395.0,S,FVGC short,10.0,0.0787
12 Mar 26,25100.5,25023.5,1525.0,S,FVGC short,10.0,0.3038
12 Mar 26,25067.25,25103.0,-730.0,S,FVGC short,10.0,-0.1456
12 Mar 26,25067.25,25103.0,-730.0,S,FVGC short,10.0,-0.1456
13 Mar 26,25101.0,25085.5,295.0,S,FVGC short,10.0,0.0588
13 Mar 26,25101.0,25042.25,1160.0,S,FVGC short,10.0,0.2311
13 Mar 26,24967.75,25081.75,-2295.0,S,FVGC short,10.0,-0.4596
13 Mar 26,24967.75,25081.75,-2295.0,S,FVGC short,10.0,-0.4596
13 Mar 26,25043.5,25022.0,415.0,S,FVGC short,10.0,0.0829
13 Mar 26,25043.5,24962.0,1615.0,S,FVGC short,10.0,0.3224
15 Mar 26,24983.5,25018.5,685.0,L,FVGC long,10.0,0.1371
15 Mar 26,24983.5,24988.75,90.0,L,FVGC long,10.0,0.018
15 Mar 26,24983.5,25018.5,685.0,L,FVGC long,10.0,0.1371
16 Mar 26,24983.5,24988.75,90.0,L,FVGC long,10.0,0.018
16 Mar 26,25141.5,25155.25,260.0,L,FVGC long,10.0,0.0517
16 Mar 26,25141.5,25146.75,90.0,L,FVGC long,10.0,0.0179
16 Mar 26,25141.5,25155.25,260.0,L,FVGC long,10.0,0.0517
16 Mar 26,25141.5,25193.75,1030.0,L,FVGC long,10.0,0.2048
16 Mar 26,25141.5,25155.25,260.0,L,FVGC long,10.0,0.0517
16 Mar 26,25141.5,25193.75,1030.0,L,FVGC long,10.0,0.2048
17 Mar 26,25079.5,25069.25,190.0,S,FVGC short,10.0,0.0379
17 Mar 26,25079.5,25041.5,745.0,S,FVGC short,10.0,0.1485
17 Mar 26,25079.5,25069.25,190.0,S,FVGC short,10.0,0.0379
17 Mar 26,25079.5,25074.25,90.0,S,FVGC short,10.0,0.0179
17 Mar 26,25079.5,25112.5,-675.0,S,FVGC short,10.0,-0.1346
17 Mar 26,25079.5,25112.5,-675.0,S,FVGC short,10.0,-0.1346
17 Mar 26,25329.5,25353.0,455.0,L,FVGC long,10.0,0.0898
17 Mar 26,25329.5,25334.75,90.0,L,FVGC long,10.0,0.0178
17 Mar 26,25329.5,25353.0,455.0,L,FVGC long,10.0,0.0898
17 Mar 26,25329.5,25334.75,90.0,L,FVGC long,10.0,0.0178
18 Mar 26,25174.5,25151.75,440.0,S,FVGC short,10.0,0.0874
18 Mar 26,25174.5,25169.25,90.0,S,FVGC short,10.0,0.0179
18 Mar 26,25168.0,25143.25,480.0,S,FVGC short,10.0,0.0954
18 Mar 26,25168.0,25074.75,1850.0,S,FVGC short,10.0,0.3675
18 Mar 26,24993.0,24978.5,275.0,S,FVGC short,10.0,0.055
19 Mar 26,24993.0,24938.75,1070.0,S,FVGC short,10.0,0.2141
19 Mar 26,24766.0,24744.25,420.0,S,FVGC short,10.0,0.0848
19 Mar 26,24766.0,24760.75,90.0,S,FVGC short,10.0,0.0182
20 Mar 26,24859.0,24864.25,90.0,L,FVGC long,10.0,0.0181
20 Mar 26,24859.0,24864.25,90.0,L,FVGC long,10.0,0.0181
20 Mar 26,24648.25,24643.0,90.0,S,FVGC short,10.0,0.0183
20 Mar 26,24648.25,24643.0,90.0,S,FVGC short,10.0,0.0183
22 Mar 26,24387.5,24382.25,90.0,S,FVGC short,10.0,0.0185
22 Mar 26,24387.5,24382.25,90.0,S,FVGC short,10.0,0.0185
22 Mar 26,24312.25,24256.0,1110.0,S,FVGC short,10.0,0.2283
23 Mar 26,24312.25,24307.0,90.0,S,FVGC short,10.0,0.0185
24 Mar 26,24714.75,24522.25,-3865.0,L,FVGC long,10.0,-0.7819
24 Mar 26,24714.75,24522.25,-3865.0,L,FVGC long,10.0,-0.7819
24 Mar 26,24608.5,24578.75,580.0,S,FVGC short,10.0,0.1178
24 Mar 26,24608.5,24607.25,10.0,S,FVGC short,10.0,0.002
24 Mar 26,24608.5,24578.75,580.0,S,FVGC short,10.0,0.1178
24 Mar 26,24608.5,24603.25,90.0,S,FVGC short,10.0,0.0183
25 Mar 26,24620.0,24625.25,90.0,L,FVGC long,10.0,0.0183
25 Mar 26,24620.0,24625.25,90.0,L,FVGC long,10.0,0.0183
25 Mar 26,24738.75,24741.5,40.0,L,FVGC long,10.0,0.0081
25 Mar 26,24738.75,24741.5,40.0,L,FVGC long,10.0,0.0081
25 Mar 26,24748.75,24702.5,910.0,S,FVGC short,10.0,0.1838
25 Mar 26,24748.75,24743.5,90.0,S,FVGC short,10.0,0.0182
25 Mar 26,24664.25,24629.75,675.0,S,FVGC short,10.0,0.1368
25 Mar 26,24664.25,24659.0,90.0,S,FVGC short,10.0,0.0182
25 Mar 26,24630.5,24690.25,-1210.0,S,FVGC short,10.0,-0.2456
25 Mar 26,24630.5,24690.25,-1210.0,S,FVGC short,10.0,-0.2456
26 Mar 26,24158.75,24149.0,180.0,S,FVGC short,10.0,0.0373
26 Mar 26,24158.75,24190.75,-655.0,S,FVGC short,10.0,-0.1356
26 Mar 26,24147.0,24136.5,195.0,S,FVGC short,10.0,0.0404
26 Mar 26,24147.0,24180.75,-690.0,S,FVGC short,10.0,-0.1429
27 Mar 26,23959.0,23947.5,215.0,S,FVGC short,10.0,0.0449
27 Mar 26,23959.0,23915.5,855.0,S,FVGC short,10.0,0.1784
27 Mar 26,23839.25,23780.0,1170.0,S,FVGC short,10.0,0.2454
27 Mar 26,23839.25,23834.0,90.0,S,FVGC short,10.0,0.0189
27 Mar 26,23839.25,23850.0,-230.0,S,FVGC short,10.0,-0.0482
27 Mar 26,23839.25,23850.0,-230.0,S,FVGC short,10.0,-0.0482
29 Mar 26,23530.75,23496.25,675.0,S,FVGC short,10.0,0.1434
29 Mar 26,23530.75,23525.5,90.0,S,FVGC short,10.0,0.0191
29 Mar 26,23519.75,23530.75,-235.0,S,FVGC short,10.0,-0.05
29 Mar 26,23519.75,23530.75,-235.0,S,FVGC short,10.0,-0.05
29 Mar 26,23519.75,23467.5,1030.0,S,FVGC short,10.0,0.219
29 Mar 26,23519.75,23514.5,90.0,S,FVGC short,10.0,0.0191
30 Mar 26,23687.0,23648.25,760.0,S,FVGC short,10.0,0.1604
30 Mar 26,23687.0,23681.75,90.0,S,FVGC short,10.0,0.019
30 Mar 26,23687.0,23648.25,760.0,S,FVGC short,10.0,0.1604
30 Mar 26,23687.0,23540.5,2915.0,S,FVGC short,10.0,0.6153
30 Mar 26,23368.25,23326.0,830.0,S,FVGC short,10.0,0.1776
30 Mar 26,23368.25,23363.0,90.0,S,FVGC short,10.0,0.0193
30 Mar 26,23628.25,23646.75,355.0,L,FVGC long,10.0,0.0751
30 Mar 26,23628.25,23697.75,1375.0,L,FVGC long,10.0,0.291
31 Mar 26,23628.25,23568.5,-1210.0,L,FVGC long,10.0,-0.256
31 Mar 26,23628.25,23568.5,-1210.0,L,FVGC long,10.0,-0.256
31 Mar 26,23617.5,23632.5,285.0,L,FVGC long,10.0,0.0603
31 Mar 26,23617.5,23569.0,-985.0,L,FVGC long,10.0,-0.2085
31 Mar 26,23608.0,23642.25,670.0,L,FVGC long,10.0,0.1419
31 Mar 26,23608.0,23737.0,2565.0,L,FVGC long,10.0,0.5432
31 Mar 26,23773.0,23778.25,90.0,L,FVGC long,10.0,0.0189
31 Mar 26,23773.0,23778.25,90.0,L,FVGC long,10.0,0.0189
31 Mar 26,23754.25,23771.25,325.0,L,FVGC long,10.0,0.0684
31 Mar 26,23754.25,23759.5,90.0,L,FVGC long,10.0,0.0189
31 Mar 26,23754.25,23771.25,325.0,L,FVGC long,10.0,0.0684
31 Mar 26,23754.25,23818.25,1265.0,L,FVGC long,10.0,0.2663
01 Apr 26,24391.5,24419.0,535.0,L,FVGC long,10.0,0.1097
01 Apr 26,24391.5,24396.75,90.0,L,FVGC long,10.0,0.0184
01 Apr 26,24489.0,24489.75,0.0,L,FVGC long,10.0,0.0
01 Apr 26,24489.0,24489.75,0.0,L,FVGC long,10.0,0.0
02 Apr 26,24353.5,24358.75,90.0,L,FVGC long,10.0,0.0185
02 Apr 26,24353.5,24358.75,90.0,L,FVGC long,10.0,0.0185
02 Apr 26,24477.0,24482.25,90.0,L,FVGC long,10.0,0.0184
02 Apr 26,24477.0,24482.25,90.0,L,FVGC long,10.0,0.0184
03 Apr 26,24477.0,24512.25,690.0,L,FVGC long,10.0,0.1409
03 Apr 26,24477.0,24482.25,90.0,L,FVGC long,10.0,0.0184
05 Apr 26,24399.0,24442.0,-875.0,S,FVGC short,10.0,-0.1793
05 Apr 26,24399.0,24442.0,-875.0,S,FVGC short,10.0,-0.1793
06 Apr 26,24587.0,24600.25,250.0,L,FVGC long,10.0,0.0508
06 Apr 26,24587.0,24637.0,985.0,L,FVGC long,10.0,0.2003
06 Apr 26,24580.5,24594.75,270.0,L,FVGC long,10.0,0.0549
06 Apr 26,24580.5,24633.75,1050.0,L,FVGC long,10.0,0.2136
