# Confluence (MNQ FVG Continuation + Level Reclaim (2-leg)) - best return-on-drawdown window 02 Jan 2026 to 01 Sep 2026 - closed trades at Multiplier 5 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd,side,signal,qty,return_pct
14 Jan 26,26006.0,26000.75,45.0,S,FvgS,5.0,0.0173
15 Jan 26,26321.5,26334.5,122.5,L,FvgL,5.0,0.0465
15 Jan 26,26321.5,26370.5,482.5,L,FvgL,5.0,0.1833
15 Jan 26,26321.5,26334.5,122.5,L,FvgL,5.0,0.0465
15 Jan 26,26321.5,26370.5,482.5,L,FvgL,5.0,0.1833
18 Jan 26,25932.0,25917.5,137.5,S,FvgS,5.0,0.053
18 Jan 26,25932.0,25926.75,45.0,S,FvgS,5.0,0.0174
19 Jan 26,25893.25,25766.75,2515.0,S,LvlS,10.0,0.4856
19 Jan 26,25805.25,25762.5,840.0,S,LvlS,10.0,0.1628
19 Jan 26,25850.75,25877.0,255.0,L,FvgL,5.0,0.0986
20 Jan 26,25850.75,25856.0,45.0,L,FvgL,5.0,0.0174
20 Jan 26,25657.5,25702.5,-457.5,S,FvgS,5.0,-0.1783
20 Jan 26,25657.5,25702.5,-457.5,S,FvgS,5.0,-0.1783
20 Jan 26,25832.5,25883.75,505.0,L,FvgL,5.0,0.1955
20 Jan 26,25832.5,25837.75,45.0,L,FvgL,5.0,0.0174
20 Jan 26,25646.75,25727.5,-815.0,S,FvgS,5.0,-0.3178
20 Jan 26,25646.75,25727.5,-815.0,S,FvgS,5.0,-0.3178
20 Jan 26,25717.5,25705.0,117.5,S,FvgS,5.0,0.0457
21 Jan 26,25717.5,25670.75,460.0,S,FvgS,5.0,0.1789
21 Jan 26,25677.25,25662.75,137.5,S,FvgS,5.0,0.0535
21 Jan 26,25677.25,25623.0,535.0,S,FvgS,5.0,0.2084
21 Jan 26,25611.75,25588.25,227.5,S,FvgS,5.0,0.0888
21 Jan 26,25611.75,25606.5,45.0,S,FvgS,5.0,0.0176
21 Jan 26,25916.0,25754.75,-1620.0,L,FvgL,5.0,-0.6251
21 Jan 26,25916.0,25754.75,-1620.0,L,FvgL,5.0,-0.6251
21 Jan 26,26087.25,26098.5,105.0,L,FvgL,5.0,0.0402
22 Jan 26,26091.25,26031.5,-1210.0,L,LvlL,10.0,-0.2319
22 Jan 26,26184.75,26211.75,525.0,L,LvlL,10.0,0.1002
22 Jan 26,26198.0,26234.75,720.0,L,LvlL,10.0,0.1374
23 Jan 26,26135.75,26103.75,625.0,S,LvlS,10.0,0.1196
23 Jan 26,26116.25,26085.0,610.0,S,LvlS,10.0,0.1168
23 Jan 26,26109.75,26098.75,102.5,S,FvgS,5.0,0.0393
23 Jan 26,26109.75,26068.5,405.0,S,FvgS,5.0,0.1551
26 Jan 26,26150.75,26180.75,585.0,L,LvlL,10.0,0.1119
26 Jan 26,26159.5,26125.75,-345.0,L,FvgL,5.0,-0.1319
26 Jan 26,26159.5,26125.75,-345.0,L,FvgL,5.0,-0.1319
26 Jan 26,26132.75,26164.75,-327.5,S,FvgS,5.0,-0.1253
26 Jan 26,26136.5,26196.25,-1210.0,S,LvlS,10.0,-0.2315
26 Jan 26,26188.0,26206.25,175.0,L,FvgL,5.0,0.0668
26 Jan 26,26188.0,26256.5,677.5,L,FvgL,5.0,0.2587
27 Jan 26,26504.25,26534.0,580.0,L,LvlL,10.0,0.1094
27 Jan 26,26536.75,26477.0,-1210.0,L,LvlL,10.0,-0.228
27 Jan 26,26521.25,26474.5,-475.0,L,FvgL,5.0,-0.1791
28 Jan 26,26735.25,26612.0,-1240.0,L,FvgL,5.0,-0.4638
28 Jan 26,26735.25,26612.0,-1240.0,L,FvgL,5.0,-0.4638
29 Jan 26,26689.75,26677.0,120.0,S,FvgS,5.0,0.045
29 Jan 26,26689.75,26642.0,470.0,S,FvgS,5.0,0.1761
29 Jan 26,26396.5,26348.25,475.0,S,FvgS,5.0,0.1799
29 Jan 26,26396.5,26391.25,45.0,S,FvgS,5.0,0.017
29 Jan 26,26473.5,26461.0,117.5,S,FvgS,5.0,0.0444
29 Jan 26,26473.5,26426.75,460.0,S,FvgS,5.0,0.1738
29 Jan 26,26462.5,26445.25,165.0,S,FvgS,5.0,0.0624
29 Jan 26,26462.5,26397.25,645.0,S,FvgS,5.0,0.2437
30 Jan 26,26244.5,26231.25,125.0,S,FvgS,5.0,0.0476
30 Jan 26,26244.5,26287.5,-437.5,S,FvgS,5.0,-0.1667
30 Jan 26,26360.75,26378.0,165.0,L,FvgL,5.0,0.0626
30 Jan 26,26360.75,26304.75,-567.5,L,FvgL,5.0,-0.2153
30 Jan 26,26338.25,26398.0,-1210.0,S,LvlS,10.0,-0.2297
30 Jan 26,26284.0,26251.5,317.5,S,FvgS,5.0,0.1208
30 Jan 26,26284.0,26278.75,45.0,S,FvgS,5.0,0.0171
01 Feb 26,26024.0,25933.25,1800.0,S,LvlS,10.0,0.3458
01 Feb 26,25868.25,25731.75,2715.0,S,LvlS,10.0,0.5248
02 Feb 26,25788.5,25736.75,1020.0,S,LvlS,10.0,0.1978
02 Feb 26,25723.0,25782.75,-1210.0,S,LvlS,10.0,-0.2352
02 Feb 26,25994.75,26005.0,95.0,L,FvgL,5.0,0.0365
02 Feb 26,25994.75,26032.75,372.5,L,FvgL,5.0,0.1433
02 Feb 26,26314.25,26333.0,180.0,L,FvgL,5.0,0.0684
02 Feb 26,26314.25,26384.75,697.5,L,FvgL,5.0,0.2651
02 Feb 26,26366.0,26385.75,190.0,L,FvgL,5.0,0.0721
02 Feb 26,26366.0,26441.0,742.5,L,FvgL,5.0,0.2816
03 Feb 26,26494.25,26458.0,710.0,S,LvlS,10.0,0.134
03 Feb 26,26464.25,26436.5,540.0,S,LvlS,10.0,0.102
03 Feb 26,26493.0,26433.25,-1210.0,L,LvlL,10.0,-0.2284
03 Feb 26,26124.5,26111.5,122.5,S,FvgS,5.0,0.0469
03 Feb 26,26124.5,26075.5,482.5,S,FvgS,5.0,0.1847
04 Feb 26,25964.0,25924.5,387.5,S,FvgS,5.0,0.1492
04 Feb 26,25964.0,25814.25,1490.0,S,FvgS,5.0,0.5739
04 Feb 26,25778.0,25772.75,45.0,S,FvgS,5.0,0.0175
04 Feb 26,25778.0,25772.75,45.0,S,FvgS,5.0,0.0175
04 Feb 26,25778.0,25731.75,455.0,S,FvgS,5.0,0.1765
04 Feb 26,25778.0,25603.25,1740.0,S,FvgS,5.0,0.675
04 Feb 26,25626.75,25615.5,105.0,S,FvgS,5.0,0.041
04 Feb 26,25626.75,25584.25,417.5,S,FvgS,5.0,0.1629
04 Feb 26,25626.75,25615.5,105.0,S,FvgS,5.0,0.041
04 Feb 26,25626.75,25663.25,-372.5,S,FvgS,5.0,-0.1454
05 Feb 26,25584.5,25619.0,675.0,L,LvlL,10.0,0.1319
05 Feb 26,25560.5,25537.0,227.5,S,FvgS,5.0,0.089
05 Feb 26,25560.5,25555.25,45.0,S,FvgS,5.0,0.0176
05 Feb 26,25580.0,25520.25,-1210.0,L,LvlL,10.0,-0.2365
05 Feb 26,25533.25,25503.5,580.0,S,LvlS,10.0,0.1136
05 Feb 26,25330.75,25325.5,45.0,S,FvgS,5.0,0.0178
05 Feb 26,25330.75,25325.5,45.0,S,FvgS,5.0,0.0178
05 Feb 26,25014.0,24964.75,485.0,S,FvgS,5.0,0.1939
06 Feb 26,25014.0,25008.75,45.0,S,FvgS,5.0,0.018
06 Feb 26,25056.5,25091.5,685.0,L,LvlL,10.0,0.1367
06 Feb 26,25237.5,25248.0,97.5,L,FvgL,5.0,0.0386
06 Feb 26,25237.5,25257.0,187.5,L,FvgL,5.0,0.0743
06 Feb 26,25262.0,25308.75,920.0,L,LvlL,10.0,0.1821
06 Feb 26,25311.0,25332.75,210.0,L,FvgL,5.0,0.083
06 Feb 26,25311.0,25316.25,45.0,L,FvgL,5.0,0.0178
06 Feb 26,25311.0,25240.25,-715.0,L,FvgL,5.0,-0.2825
06 Feb 26,25311.0,25240.25,-715.0,L,FvgL,5.0,-0.2825
08 Feb 26,25716.25,25749.25,645.0,L,LvlL,10.0,0.1254
09 Feb 26,25702.5,25651.25,1010.0,S,LvlS,10.0,0.1965
10 Feb 26,25812.5,25872.25,-1210.0,S,LvlS,10.0,-0.2344
10 Feb 26,25894.75,25925.0,590.0,L,LvlL,10.0,0.1139
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
10 Feb 26,25864.25,25869.5,45.0,L,FvgL,5.0,0.0174
11 Feb 26,25836.0,25799.5,-372.5,L,FvgL,5.0,-0.1442
11 Feb 26,25836.0,25799.5,-372.5,L,FvgL,5.0,-0.1442
11 Feb 26,25791.75,25823.25,615.0,L,LvlL,10.0,0.1192
12 Feb 26,25821.5,25852.5,605.0,L,LvlL,10.0,0.1172
12 Feb 26,25847.0,25881.75,680.0,L,LvlL,10.0,0.1315
12 Feb 26,25324.0,25313.5,97.5,S,FvgS,5.0,0.0385
12 Feb 26,25324.0,25357.75,-345.0,S,FvgS,5.0,-0.1362
12 Feb 26,25318.25,25284.0,335.0,S,FvgS,5.0,0.1323
12 Feb 26,25318.25,25313.0,45.0,S,FvgS,5.0,0.0178
13 Feb 26,25204.5,25269.75,-660.0,S,FvgS,5.0,-0.2619
13 Feb 26,25204.5,25269.75,-660.0,S,FvgS,5.0,-0.2619
13 Feb 26,25219.0,25183.75,345.0,S,FvgS,5.0,0.1368
13 Feb 26,25219.0,25213.75,45.0,S,FvgS,5.0,0.0178
13 Feb 26,25219.0,25183.75,345.0,S,FvgS,5.0,0.1368
13 Feb 26,25219.0,25213.75,45.0,S,FvgS,5.0,0.0178
16 Feb 26,25307.5,25410.5,-1037.5,S,FvgS,5.0,-0.41
16 Feb 26,25307.5,25410.5,-1037.5,S,FvgS,5.0,-0.41
16 Feb 26,25373.0,25342.75,590.0,S,LvlS,10.0,0.1163
16 Feb 26,25267.0,25250.25,160.0,S,FvgS,5.0,0.0633
16 Feb 26,25267.0,25321.25,-550.0,S,FvgS,5.0,-0.2177
17 Feb 26,25101.75,25161.5,-1210.0,S,LvlS,10.0,-0.241
17 Feb 26,25172.25,25150.0,215.0,S,FvgS,5.0,0.0854
17 Feb 26,25172.25,25088.75,827.5,S,FvgS,5.0,0.3287
17 Feb 26,25120.25,25119.75,-5.0,S,LvlS,10.0,-0.001
17 Feb 26,25103.5,25124.75,-220.0,S,FvgS,5.0,-0.0876
17 Feb 26,25103.5,25124.75,-220.0,S,FvgS,5.0,-0.0876
17 Feb 26,25244.5,25257.25,120.0,L,FvgL,5.0,0.0475
17 Feb 26,25244.5,25292.25,470.0,L,FvgL,5.0,0.1862
17 Feb 26,25304.75,25334.75,585.0,L,LvlL,10.0,0.1156
18 Feb 26,25329.75,25340.0,95.0,L,FvgL,5.0,0.0375
18 Feb 26,25329.75,25340.0,95.0,L,FvgL,5.0,0.0375
18 Feb 26,25335.75,25367.0,610.0,L,LvlL,10.0,0.1204
18 Feb 26,25416.0,25451.0,685.0,L,LvlL,10.0,0.1348
18 Feb 26,25386.75,25401.75,142.5,L,FvgL,5.0,0.0561
18 Feb 26,25386.75,25392.0,45.0,L,FvgL,5.0,0.0177
18 Feb 26,25464.0,25499.75,350.0,L,FvgL,5.0,0.1374
18 Feb 26,25464.0,25469.25,45.0,L,FvgL,5.0,0.0177
19 Feb 26,25336.75,25322.0,140.0,S,FvgS,5.0,0.0553
19 Feb 26,25336.75,25281.25,547.5,S,FvgS,5.0,0.2161
19 Feb 26,25336.75,25322.0,140.0,S,FvgS,5.0,0.0553
19 Feb 26,25336.75,25331.5,45.0,S,FvgS,5.0,0.0178
20 Feb 26,25420.0,25449.25,570.0,L,LvlL,10.0,0.1121
20 Feb 26,25452.25,25483.25,605.0,L,LvlL,10.0,0.1189
20 Feb 26,25363.5,25344.5,182.5,S,FvgS,5.0,0.072
20 Feb 26,25363.5,25291.75,710.0,S,FvgS,5.0,0.2799
20 Feb 26,25542.5,25588.0,447.5,L,FvgL,5.0,0.1752
20 Feb 26,25542.5,25547.75,45.0,L,FvgL,5.0,0.0176
22 Feb 26,25517.25,25429.0,-890.0,L,FvgL,5.0,-0.3488
22 Feb 26,25517.25,25429.0,-890.0,L,FvgL,5.0,-0.3488
23 Feb 26,25343.5,25315.5,545.0,S,LvlS,10.0,0.1075
23 Feb 26,25460.75,25505.5,440.0,L,FvgL,5.0,0.1728
23 Feb 26,25460.75,25466.0,45.0,L,FvgL,5.0,0.0177
23 Feb 26,25306.0,25336.25,590.0,L,LvlL,10.0,0.1166
24 Feb 26,25358.75,25374.5,150.0,L,FvgL,5.0,0.0592
24 Feb 26,25381.75,25322.0,-1210.0,L,LvlL,10.0,-0.2384
24 Feb 26,25327.5,25306.25,205.0,S,FvgS,5.0,0.0809
24 Feb 26,25327.5,25396.5,-697.5,S,FvgS,5.0,-0.2754
24 Feb 26,25347.75,25362.5,140.0,L,FvgL,5.0,0.0552
24 Feb 26,25347.75,25353.0,45.0,L,FvgL,5.0,0.0178
24 Feb 26,25561.5,25577.25,150.0,L,FvgL,5.0,0.0587
24 Feb 26,25561.5,25510.25,-520.0,L,FvgL,5.0,-0.2034
25 Feb 26,25573.0,25603.25,590.0,L,LvlL,10.0,0.1154
25 Feb 26,25787.25,25845.25,572.5,L,FvgL,5.0,0.222
25 Feb 26,25787.25,25965.75,1777.5,L,FvgL,5.0,0.6893
25 Feb 26,25828.5,25788.25,790.0,S,LvlS,10.0,0.1529
26 Feb 26,25808.5,25868.25,-1210.0,S,LvlS,10.0,-0.2344
26 Feb 26,25856.75,25886.0,570.0,L,LvlL,10.0,0.1102
26 Feb 26,25874.75,25908.25,655.0,L,LvlL,10.0,0.1266
27 Feb 26,25528.25,25498.75,287.5,S,FvgS,5.0,0.1126
27 Feb 26,25528.25,25523.0,45.0,S,FvgS,5.0,0.0176
27 Feb 26,25527.5,25508.5,182.5,S,FvgS,5.0,0.0715
27 Feb 26,25527.5,25455.75,710.0,S,FvgS,5.0,0.2781
27 Feb 26,25484.25,25462.75,207.5,S,FvgS,5.0,0.0814
27 Feb 26,25484.25,25402.75,807.5,S,FvgS,5.0,0.3169
01 Mar 26,25304.5,25273.25,610.0,S,LvlS,10.0,0.1205
02 Mar 26,25371.5,25360.25,105.0,S,FvgS,5.0,0.0414
02 Mar 26,25371.5,25329.0,417.5,S,FvgS,5.0,0.1646
03 Mar 26,25090.25,25057.0,325.0,S,FvgS,5.0,0.1295
03 Mar 26,25090.25,24964.5,1250.0,S,FvgS,5.0,0.4982
03 Mar 26,25090.25,25089.25,2.5,S,FvgS,5.0,0.001
03 Mar 26,25090.25,25089.25,2.5,S,FvgS,5.0,0.001
03 Mar 26,25232.0,25269.5,367.5,L,FvgL,5.0,0.1456
03 Mar 26,25232.0,25237.25,45.0,L,FvgL,5.0,0.0178
03 Mar 26,25160.5,25121.25,770.0,S,LvlS,10.0,0.153
04 Mar 26,25094.25,25051.25,845.0,S,LvlS,10.0,0.1684
04 Mar 26,25298.0,25344.0,452.5,L,FvgL,5.0,0.1789
04 Mar 26,25298.0,25471.5,1727.5,L,FvgL,5.0,0.6829
04 Mar 26,25705.25,25719.0,130.0,L,FvgL,5.0,0.0506
04 Mar 26,25705.25,25660.25,-457.5,L,FvgL,5.0,-0.178
05 Mar 26,25528.5,25509.0,187.5,S,FvgS,5.0,0.0734
05 Mar 26,25528.5,25591.75,-640.0,S,FvgS,5.0,-0.2507
05 Mar 26,25584.5,25550.25,670.0,S,LvlS,10.0,0.1309
05 Mar 26,25544.25,25604.0,-1210.0,S,LvlS,10.0,-0.2368
05 Mar 26,25611.0,25576.5,675.0,S,LvlS,10.0,0.1318
05 Mar 26,25525.75,25563.5,370.0,L,FvgL,5.0,0.145
05 Mar 26,25525.75,25531.0,45.0,L,FvgL,5.0,0.0176
05 Mar 26,25532.5,25508.25,235.0,S,FvgS,5.0,0.092
05 Mar 26,25532.5,25527.25,45.0,S,FvgS,5.0,0.0176
05 Mar 26,25532.5,25508.25,235.0,S,FvgS,5.0,0.092
05 Mar 26,25532.5,25527.25,45.0,S,FvgS,5.0,0.0176
05 Mar 26,25559.5,25589.0,575.0,L,LvlL,10.0,0.1125
05 Mar 26,25581.5,25547.75,-345.0,L,FvgL,5.0,-0.1349
05 Mar 26,25579.0,25611.5,635.0,L,LvlL,10.0,0.1241
05 Mar 26,25600.75,25621.5,200.0,L,FvgL,5.0,0.0781
06 Mar 26,25600.75,25606.0,45.0,L,FvgL,5.0,0.0176
06 Mar 26,25566.5,25527.75,760.0,S,LvlS,10.0,0.1486
06 Mar 26,25464.0,25429.5,675.0,S,LvlS,10.0,0.1325
06 Mar 26,25456.5,25419.5,725.0,S,LvlS,10.0,0.1424
06 Mar 26,25228.25,25233.5,-60.0,S,FvgS,5.0,-0.0238
06 Mar 26,25228.25,25233.5,-60.0,S,FvgS,5.0,-0.0238
09 Mar 26,24725.5,24765.25,780.0,L,LvlL,10.0,0.1577
09 Mar 26,24774.5,24808.5,665.0,L,LvlL,10.0,0.1342
09 Mar 26,24864.25,24869.5,45.0,L,FvgL,5.0,0.0181
09 Mar 26,24890.0,24935.5,895.0,L,LvlL,10.0,0.1798
09 Mar 26,24864.25,24917.5,525.0,L,FvgL,5.0,0.2111
09 Mar 26,24864.25,24869.5,45.0,L,FvgL,5.0,0.0181
09 Mar 26,25431.75,25444.0,115.0,L,FvgL,5.0,0.0452
09 Mar 26,25431.75,25437.0,45.0,L,FvgL,5.0,0.0177
10 Mar 26,25427.25,25445.75,177.5,L,FvgL,5.0,0.0698
10 Mar 26,25427.25,25496.75,687.5,L,FvgL,5.0,0.2704
10 Mar 26,25515.0,25481.75,650.0,S,LvlS,10.0,0.1274
10 Mar 26,25566.25,25593.25,525.0,L,LvlL,10.0,0.1027
11 Mar 26,25610.25,25571.0,-400.0,L,FvgL,5.0,-0.1562
11 Mar 26,25610.25,25571.0,-400.0,L,FvgL,5.0,-0.1562
11 Mar 26,25531.75,25495.75,705.0,S,LvlS,10.0,0.1381
11 Mar 26,25489.25,25441.5,940.0,S,LvlS,10.0,0.1844
11 Mar 26,25437.5,25497.25,-1210.0,S,LvlS,10.0,-0.2378
11 Mar 26,25497.25,25460.5,720.0,S,LvlS,10.0,0.1412
11 Mar 26,25506.25,25503.0,25.0,S,FvgS,5.0,0.0098
11 Mar 26,25506.25,25503.0,25.0,S,FvgS,5.0,0.0098
11 Mar 26,25521.5,25526.75,45.0,L,FvgL,5.0,0.0176
11 Mar 26,25521.5,25526.75,45.0,L,FvgL,5.0,0.0176
11 Mar 26,25521.5,25454.25,-1360.0,L,FvgL,10.0,-0.2664
12 Mar 26,25358.25,25393.5,345.0,L,FvgL,5.0,0.1361
12 Mar 26,25358.25,25363.5,45.0,L,FvgL,5.0,0.0177
12 Mar 26,25400.75,25341.0,-1210.0,L,LvlL,10.0,-0.2382
12 Mar 26,25100.5,25080.0,197.5,S,FvgS,5.0,0.0787
12 Mar 26,25100.5,25023.5,762.5,S,FvgS,5.0,0.3038
12 Mar 26,25067.25,25103.0,-365.0,S,FvgS,5.0,-0.1456
12 Mar 26,25067.25,25103.0,-365.0,S,FvgS,5.0,-0.1456
13 Mar 26,25144.5,25084.75,-1210.0,L,LvlL,10.0,-0.2406
13 Mar 26,25101.0,25085.5,147.5,S,FvgS,5.0,0.0588
13 Mar 26,25086.5,25051.25,690.0,S,LvlS,10.0,0.1375
13 Mar 26,24967.75,25081.75,-1147.5,S,FvgS,5.0,-0.4596
13 Mar 26,24967.75,25081.75,-1147.5,S,FvgS,5.0,-0.4596
13 Mar 26,25029.75,25061.75,625.0,L,LvlL,10.0,0.1249
13 Mar 26,25081.25,25114.0,640.0,L,LvlL,10.0,0.1276
13 Mar 26,25043.5,25022.0,207.5,S,FvgS,5.0,0.0829
13 Mar 26,25043.5,24962.0,807.5,S,FvgS,5.0,0.3224
15 Mar 26,24868.25,24928.0,-1210.0,S,LvlS,10.0,-0.2433
15 Mar 26,24983.5,25018.5,342.5,L,FvgL,5.0,0.1371
15 Mar 26,24983.5,25018.5,342.5,L,FvgL,5.0,0.1371
15 Mar 26,25002.5,25046.75,870.0,L,LvlL,10.0,0.174
16 Mar 26,25031.0,25000.75,590.0,S,LvlS,10.0,0.1179
16 Mar 26,25013.25,25055.5,830.0,L,LvlL,10.0,0.1659
16 Mar 26,25141.5,25155.25,130.0,L,FvgL,5.0,0.0517
16 Mar 26,25141.5,25146.75,45.0,L,FvgL,5.0,0.0179
16 Mar 26,25141.5,25155.25,130.0,L,FvgL,5.0,0.0517
16 Mar 26,25141.5,25193.75,515.0,L,FvgL,5.0,0.2048
16 Mar 26,25141.5,25155.25,130.0,L,FvgL,5.0,0.0517
16 Mar 26,25141.5,25193.75,515.0,L,FvgL,5.0,0.2048
17 Mar 26,25079.5,25069.25,95.0,S,FvgS,5.0,0.0379
17 Mar 26,25079.5,25041.5,372.5,S,FvgS,5.0,0.1485
17 Mar 26,25079.5,25069.25,95.0,S,FvgS,5.0,0.0379
17 Mar 26,25079.5,25074.25,45.0,S,FvgS,5.0,0.0179
17 Mar 26,25079.5,25112.25,-335.0,S,FvgS,5.0,-0.1336
17 Mar 26,25079.5,25112.25,-335.0,S,FvgS,5.0,-0.1336
17 Mar 26,25329.5,25353.0,227.5,L,FvgL,5.0,0.0898
17 Mar 26,25329.5,25334.75,45.0,L,FvgL,5.0,0.0178
17 Mar 26,25329.5,25353.0,227.5,L,FvgL,5.0,0.0898
17 Mar 26,25329.5,25334.75,45.0,L,FvgL,5.0,0.0178
17 Mar 26,25329.25,25372.0,840.0,L,LvlL,10.0,0.1658
18 Mar 26,25410.0,25441.0,605.0,L,LvlL,10.0,0.119
18 Mar 26,25463.5,25403.75,-1210.0,L,LvlL,10.0,-0.2376
18 Mar 26,25174.5,25151.75,220.0,S,FvgS,5.0,0.0874
18 Mar 26,25174.5,25169.25,45.0,S,FvgS,5.0,0.0179
18 Mar 26,25168.0,25143.25,240.0,S,FvgS,5.0,0.0954
18 Mar 26,25168.0,25074.75,925.0,S,FvgS,5.0,0.3675
18 Mar 26,24993.0,24978.5,137.5,S,FvgS,5.0,0.055
19 Mar 26,24993.0,24938.75,535.0,S,FvgS,5.0,0.2141
19 Mar 26,24887.5,24843.25,870.0,S,LvlS,10.0,0.1748
19 Mar 26,24805.75,24678.5,2530.0,S,LvlS,10.0,0.51
19 Mar 26,24766.0,24744.25,210.0,S,FvgS,5.0,0.0848
19 Mar 26,24766.0,24760.75,45.0,S,FvgS,5.0,0.0182
20 Mar 26,24922.5,24834.25,-890.0,L,FvgL,5.0,-0.3571
